"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Montenegro","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","205.0","105.0","100.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","11.0","5.0","-"
"25-34 years","54.0","27.0","27.0","-"
"35-44 years","57.0","32.0","25.0","-"
"45-54 years","39.0","17.0","22.0","-"
"55-64 years","18.0","7.0","11.0","-"
"65 years and over","21.0","11.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","37.0","27.0","10.0","-"
"Married","151.0","75.0","76.0","-"
"Other","17.0","3.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","32.0","16.0","16.0","-"
"Service occupations","42.0","26.0","16.0","-"
"Sales and office occupations","16.0","4.0","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","11.0","-","-"
"Production, transportation, and material moving occupations","20.0","11.0","9.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","60.0","20.0","40.0","-"
"Homemakers","15.0","-","15.0","-"
"Students or children","7.0","D","D","-"
"Retirees","9.0","D","D","-"
"Unemployed","29.0","10.0","19.0","-"
"Unknown","24.0","17.0","7.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","4.0","D","D","-"
"Connecticut","7.0","D","D","-"
"Florida","5.0","D","D","-"
"Illinois","3.0","D","D","-"
"Massachusetts","D","D","-","-"
"Michigan","22.0","8.0","14.0","-"
"Nevada","D","D","-","-"
"New Jersey","14.0","7.0","7.0","-"
"New York","133.0","71.0","62.0","-"
"North Carolina","D","-","D","-"
"Ohio","D","-","D","-"
"Pennsylvania","D","D","-","-"
"Texas","3.0","D","D","-"
"Virginia","D","-","D","-"
"Washington","D","D","-","-"
"Other","5.0","3.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
