"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: British Virgin Islands","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","48.0","16.0","32.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3.0","D","D","-"
"25-34 years","7.0","-","7.0","-"
"35-44 years","18.0","8.0","10.0","-"
"45-54 years","8.0","D","D","-"
"55-64 years","7.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","D","D","-"
"Married","22.0","9.0","13.0","-"
"Other","5.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","6.0","-","6.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","-","D","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","D","-","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","18.0","9.0","9.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","-","-"
"Connecticut","D","D","-","-"
"Florida","14.0","D","D","-"
"Georgia","D","-","D","-"
"Illinois","D","-","D","-"
"Massachusetts","D","-","D","-"
"New Jersey","D","D","D","-"
"New York","3.0","-","3.0","-"
"North Carolina","D","-","D","-"
"Pennsylvania","D","-","D","-"
"Texas","D","D","D","-"
"Other","18.0","8.0","10.0","-"
"Unknown","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
