"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Micronesia, Federated States of","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","74.0","59.0","14.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","19.0","12.0","7.0","-"
"25-34 years","39.0","35.0","D","D"
"35-44 years","12.0","D","D","-"
"45-54 years","D","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","26.0","18.0","8.0","-"
"Married","44.0","38.0","6.0","-"
"Other","3.0","3.0","-","-"
"Unknown","1.0","-","-","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","-","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","28.0","D","D","-"
"No occupation/not working outside home","4.0","4.0","-","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","-","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","33.0","25.0","7.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","7.0","D","D","-"
"Colorado","D","D","-","-"
"Florida","D","D","-","-"
"Georgia","4.0","D","D","-"
"North Carolina","D","D","-","-"
"Texas","13.0","D","D","-"
"Virginia","5.0","D","D","-"
"Washington","8.0","D","D","-"
"Other","30.0","24.0","6.0","-"
"Unknown","1.0","-","-","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
