"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Anguilla","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","38.0","17.0","21.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","3.0","-","3.0","-"
"35-44 years","12.0","8.0","4.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","8.0","4.0","4.0","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","21.0","11.0","10.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","13.0","4.0","9.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","D","-"
"Connecticut","D","-","D","-"
"Florida","3.0","D","D","-"
"Georgia","6.0","D","D","-"
"Massachusetts","D","-","D","-"
"New Jersey","D","-","D","-"
"New York","5.0","D","D","-"
"North Carolina","D","D","-","-"
"Texas","D","D","-","-"
"Other","17.0","8.0","9.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
