"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Antigua and Barbuda","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","386.0","155.0","231.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","23.0","11.0","12.0","-"
"25-34 years","59.0","27.0","32.0","-"
"35-44 years","99.0","38.0","61.0","-"
"45-54 years","106.0","36.0","70.0","-"
"55-64 years","66.0","27.0","39.0","-"
"65 years and over","33.0","16.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","127.0","39.0","88.0","-"
"Married","208.0","95.0","113.0","-"
"Other","51.0","21.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","63.0","20.0","43.0","-"
"Service occupations","54.0","12.0","42.0","-"
"Sales and office occupations","48.0","11.0","37.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","D","D","-"
"Production, transportation, and material moving occupations","36.0","23.0","13.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","81.0","29.0","52.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","12.0","4.0","8.0","-"
"Retirees","8.0","3.0","5.0","-"
"Unemployed","53.0","22.0","31.0","-"
"Unknown","78.0","37.0","41.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","10.0","4.0","6.0","-"
"Connecticut","11.0","5.0","6.0","-"
"Florida","52.0","22.0","30.0","-"
"Georgia","21.0","10.0","11.0","-"
"Illinois","D","D","D","-"
"Maryland","8.0","D","D","-"
"Massachusetts","10.0","4.0","6.0","-"
"Minnesota","4.0","D","D","-"
"New Jersey","23.0","7.0","16.0","-"
"New York","149.0","53.0","96.0","-"
"North Carolina","9.0","D","D","-"
"Ohio","D","D","-","-"
"Pennsylvania","16.0","6.0","10.0","-"
"Texas","8.0","4.0","4.0","-"
"Virginia","3.0","3.0","-","-"
"Other","58.0","31.0","27.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
