"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Bhutan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55.0","31.0","24.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","3.0","-"
"25-34 years","13.0","7.0","6.0","-"
"35-44 years","26.0","14.0","12.0","-"
"45-54 years","8.0","5.0","3.0","-"
"55-64 years","D","D","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","9.0","7.0","-"
"Married","36.0","19.0","17.0","-"
"Other","3.0","3.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","6.0","7.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","8.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","4.0","D","D","-"
"Unknown","17.0","12.0","5.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","3.0","D","D","-"
"California","15.0","8.0","7.0","-"
"Georgia","11.0","5.0","6.0","-"
"Illinois","D","D","-","-"
"New York","10.0","6.0","4.0","-"
"Texas","D","D","D","-"
"Virginia","5.0","D","D","-"
"Washington","D","D","D","-"
"Other","6.0","4.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
