"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Bahrain","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","80.0","45.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","D","D","-"
"25-34 years","30.0","22.0","8.0","-"
"35-44 years","18.0","7.0","11.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","27.0","D","D","-"
"Married","48.0","27.0","21.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","20.0","15.0","5.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","12.0","7.0","5.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","25.0","11.0","14.0","-"
"Homemakers","D","-","D","-"
"Students or children","16.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","5.0","D","D","-"
"Unknown","17.0","9.0","8.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","17.0","11.0","6.0","-"
"Colorado","D","-","D","-"
"Florida","5.0","5.0","-","-"
"Georgia","3.0","D","D","-"
"Illinois","8.0","5.0","3.0","-"
"Maryland","D","-","D","-"
"Michigan","D","D","D","-"
"Minnesota","D","D","D","-"
"New Jersey","3.0","D","D","-"
"New York","7.0","D","D","-"
"Ohio","D","D","-","-"
"Pennsylvania","4.0","D","D","-"
"Texas","10.0","4.0","6.0","-"
"Virginia","5.0","D","D","-"
"Washington","D","-","D","-"
"Other","7.0","2.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
