"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Mongolia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","242.0","57.0","185.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","30.0","13.0","17.0","-"
"25-34 years","76.0","13.0","63.0","-"
"35-44 years","84.0","16.0","68.0","-"
"45-54 years","41.0","10.0","31.0","-"
"55-64 years","D","5.0","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","37.0","20.0","17.0","-"
"Married","156.0","28.0","128.0","-"
"Other","35.0","5.0","30.0","-"
"Unknown","14.0","4.0","10.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","42.0","8.0","34.0","-"
"Service occupations","41.0","8.0","33.0","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","16.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","67.0","15.0","52.0","-"
"Homemakers","D","-","D","-"
"Students or children","35.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","16.0","D","D","-"
"Unknown","55.0","12.0","43.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","87.0","19.0","68.0","-"
"Colorado","16.0","D","D","-"
"Florida","D","-","D","-"
"Georgia","3.0","-","3.0","-"
"Illinois","28.0","9.0","19.0","-"
"Maryland","6.0","D","D","-"
"Michigan","D","D","-","-"
"Minnesota","D","D","D","-"
"Nevada","D","-","D","-"
"New York","11.0","3.0","8.0","-"
"North Carolina","D","-","D","-"
"Ohio","4.0","D","D","-"
"Pennsylvania","D","-","D","-"
"Texas","5.0","D","D","-"
"Virginia","22.0","4.0","18.0","-"
"Washington","9.0","4.0","5.0","-"
"Other","26.0","5.0","21.0","-"
"Unknown","14.0","4.0","10.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
