"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Turks and Caicos Islands","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","36.0","19.0","17.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","9.0","5.0","4.0","-"
"35-44 years","6.0","D","D","-"
"45-54 years","10.0","D","D","-"
"55-64 years","8.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5.0","D","D","-"
"Married","22.0","14.0","8.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","6.0","3.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","3.0","D","D","-"
"Unknown","8.0","4.0","4.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Florida","25.0","12.0","13.0","-"
"Maryland","D","D","D","-"
"Massachusetts","D","-","D","-"
"New Jersey","D","D","-","-"
"New York","4.0","D","D","-"
"North Carolina","D","D","-","-"
"Other","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
