"Persons Naturalized During Fiscal Year 2011","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: West Virginia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","348.0","153.0","195.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","36.0","20.0","16.0","-"
"25-34 years","98.0","40.0","58.0","-"
"35-44 years","98.0","45.0","53.0","-"
"45-54 years","69.0","24.0","45.0","-"
"55-64 years","29.0","14.0","15.0","-"
"65 years and over","18.0","10.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","70.0","40.0","30.0","-"
"Married","238.0","96.0","142.0","-"
"Other","40.0","17.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","112.0","56.0","56.0","-"
"Service occupations","45.0","16.0","29.0","-"
"Sales and office occupations","28.0","9.0","19.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","19.0","12.0","7.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","114.0","38.0","76.0","-"
"Homemakers","38.0","-","38.0","-"
"Students or children","40.0","D","D","-"
"Retirees","8.0","D","D","-"
"Unemployed","28.0","8.0","20.0","-"
"Unknown","25.0","17.0","8.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bolivia","5.0","D","D","-"
"Canada","7.0","4.0","3.0","-"
"China","23.0","11.0","12.0","-"
"Colombia","12.0","5.0","7.0","-"
"Egypt","5.0","D","D","-"
"Ethiopia","8.0","5.0","3.0","-"
"Germany","9.0","4.0","5.0","-"
"India","30.0","15.0","15.0","-"
"Iran","7.0","4.0","3.0","-"
"Jamaica","8.0","D","D","-"
"Mexico","18.0","10.0","8.0","-"
"Nigeria","5.0","D","D","-"
"Pakistan","5.0","D","D","-"
"Peru","6.0","D","D","-"
"Philippines","30.0","5.0","25.0","-"
"Poland","5.0","D","D","-"
"Taiwan","5.0","D","D","-"
"Ukraine","6.0","-","6.0","-"
"United Kingdom","15.0","7.0","8.0","-"
"Vietnam","14.0","4.0","10.0","-"
"Other","125.0","56.0","69.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
