"Persons Naturalized During Fiscal Year 2011","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Maryland","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","15790.0","7117.0","8673.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1430.0","671.0","759.0","-"
"25-34 years","4220.0","1711.0","2509.0","-"
"35-44 years","4872.0","2251.0","2621.0","-"
"45-54 years","2890.0","1405.0","1485.0","-"
"55-64 years","1425.0","677.0","748.0","-"
"65 years and over","953.0","402.0","551.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3763.0","1806.0","1957.0","-"
"Married","10297.0","4688.0","5609.0","-"
"Other","1730.0","623.0","1107.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4133.0","1883.0","2250.0","-"
"Service occupations","2086.0","741.0","1345.0","-"
"Sales and office occupations","1618.0","641.0","977.0","-"
"Farming, fishing, and forestry occupations","11.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","360.0","351.0","9.0","-"
"Production, transportation, and material moving occupations","1216.0","907.0","309.0","-"
"Military","42.0","D","D","-"
"No occupation/not working outside home","3586.0","1130.0","2456.0","-"
"Homemakers","964.0","15.0","949.0","-"
"Students or children","1431.0","636.0","795.0","-"
"Retirees","462.0","217.0","245.0","-"
"Unemployed","729.0","262.0","467.0","-"
"Unknown","2738.0","1420.0","1318.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cameroon","669.0","329.0","340.0","-"
"China","670.0","279.0","391.0","-"
"Colombia","230.0","99.0","131.0","-"
"El Salvador","847.0","410.0","437.0","-"
"Ethiopia","833.0","425.0","408.0","-"
"Ghana","388.0","203.0","185.0","-"
"India","1005.0","493.0","512.0","-"
"Iran","283.0","145.0","138.0","-"
"Jamaica","468.0","179.0","289.0","-"
"Korea, South","460.0","193.0","267.0","-"
"Liberia","259.0","116.0","143.0","-"
"Mexico","276.0","148.0","128.0","-"
"Nigeria","1065.0","498.0","567.0","-"
"Pakistan","393.0","187.0","206.0","-"
"Peru","290.0","107.0","183.0","-"
"Philippines","863.0","334.0","529.0","-"
"Russia","196.0","61.0","135.0","-"
"Sierra Leone","371.0","154.0","217.0","-"
"Trinidad and Tobago","239.0","100.0","139.0","-"
"Vietnam","277.0","94.0","183.0","-"
"Other","5703.0","2560.0","3143.0","-"
"Unknown","5.0","3.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
