"Persons Naturalized During Fiscal Year 2011","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Indiana","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4085.0","1944.0","2141.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","407.0","197.0","210.0","-"
"25-34 years","1111.0","479.0","632.0","-"
"35-44 years","1315.0","635.0","680.0","-"
"45-54 years","745.0","378.0","367.0","-"
"55-64 years","329.0","171.0","158.0","-"
"65 years and over","178.0","84.0","94.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","725.0","415.0","310.0","-"
"Married","2943.0","1369.0","1574.0","-"
"Other","417.0","160.0","257.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1045.0","571.0","474.0","-"
"Service occupations","412.0","135.0","277.0","-"
"Sales and office occupations","254.0","D","D","-"
"Farming, fishing, and forestry occupations","7.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","61.0","D","D","-"
"Production, transportation, and material moving occupations","619.0","422.0","197.0","-"
"Military","6.0","D","D","-"
"No occupation/not working outside home","1077.0","372.0","705.0","-"
"Homemakers","227.0","D","D","-"
"Students or children","324.0","159.0","165.0","-"
"Retirees","81.0","D","D","-"
"Unemployed","445.0","172.0","273.0","-"
"Unknown","604.0","272.0","332.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","56.0","26.0","30.0","-"
"Burma","132.0","69.0","63.0","-"
"Canada","91.0","49.0","42.0","-"
"China","173.0","59.0","114.0","-"
"Colombia","56.0","22.0","34.0","-"
"Egypt","56.0","36.0","20.0","-"
"El Salvador","56.0","32.0","24.0","-"
"Guatemala","47.0","19.0","28.0","-"
"India","508.0","255.0","253.0","-"
"Kenya","47.0","25.0","22.0","-"
"Korea, South","56.0","22.0","34.0","-"
"Mexico","685.0","364.0","321.0","-"
"Nigeria","102.0","61.0","41.0","-"
"Pakistan","57.0","35.0","22.0","-"
"Peru","46.0","21.0","25.0","-"
"Philippines","291.0","94.0","197.0","-"
"Russia","58.0","18.0","40.0","-"
"Ukraine","47.0","18.0","29.0","-"
"United Kingdom","59.0","31.0","28.0","-"
"Vietnam","80.0","31.0","49.0","-"
"Other","1376.0","654.0","722.0","-"
"Unknown","6.0","3.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
