"Persons Naturalized During Fiscal Year 2011","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Oregon","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5657.0","2593.0","3064.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","547.0","244.0","303.0","-"
"25-34 years","1486.0","605.0","881.0","-"
"35-44 years","1493.0","727.0","766.0","-"
"45-54 years","1032.0","511.0","521.0","-"
"55-64 years","615.0","306.0","309.0","-"
"65 years and over","484.0","200.0","284.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1098.0","572.0","526.0","-"
"Married","3923.0","1808.0","2115.0","-"
"Other","636.0","213.0","423.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","951.0","490.0","461.0","-"
"Service occupations","449.0","175.0","274.0","-"
"Sales and office occupations","192.0","56.0","136.0","-"
"Farming, fishing, and forestry occupations","39.0","34.0","5.0","-"
"Construction, extraction, maintenance and repair occupations","88.0","D","D","-"
"Production, transportation, and material moving occupations","500.0","342.0","158.0","-"
"Military","10.0","D","D","-"
"No occupation/not working outside home","1638.0","607.0","1031.0","-"
"Homemakers","170.0","-","170.0","-"
"Students or children","288.0","124.0","164.0","-"
"Retirees","177.0","71.0","106.0","-"
"Unemployed","1003.0","412.0","591.0","-"
"Unknown","1790.0","796.0","994.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","138.0","64.0","74.0","-"
"China","336.0","151.0","185.0","-"
"Cuba","65.0","41.0","24.0","-"
"Ethiopia","101.0","40.0","61.0","-"
"Germany","71.0","27.0","44.0","-"
"Guatemala","66.0","41.0","25.0","-"
"India","283.0","141.0","142.0","-"
"Iran","74.0","37.0","37.0","-"
"Korea, South","102.0","43.0","59.0","-"
"Mexico","1270.0","691.0","579.0","-"
"Moldova","68.0","36.0","32.0","-"
"Philippines","246.0","61.0","185.0","-"
"Romania","109.0","47.0","62.0","-"
"Russia","190.0","63.0","127.0","-"
"Somalia","137.0","60.0","77.0","-"
"Soviet Union, (former)","68.0","25.0","43.0","-"
"Thailand","64.0","12.0","52.0","-"
"Ukraine","360.0","149.0","211.0","-"
"United Kingdom","125.0","71.0","54.0","-"
"Vietnam","341.0","128.0","213.0","-"
"Other","1443.0","665.0","778.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
