"Persons Naturalized During Fiscal Year 2011","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Wisconsin","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4434.0","2060.0","2374.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","485.0","225.0","260.0","-"
"25-34 years","1313.0","586.0","727.0","-"
"35-44 years","1257.0","616.0","641.0","-"
"45-54 years","685.0","324.0","361.0","-"
"55-64 years","390.0","182.0","208.0","-"
"65 years and over","304.0","127.0","177.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","866.0","468.0","398.0","-"
"Married","3045.0","1411.0","1634.0","-"
"Other","523.0","181.0","342.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1062.0","584.0","478.0","-"
"Service occupations","501.0","169.0","332.0","-"
"Sales and office occupations","328.0","119.0","209.0","-"
"Farming, fishing, and forestry occupations","22.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","71.0","D","D","-"
"Production, transportation, and material moving occupations","768.0","520.0","248.0","-"
"Military","8.0","4.0","4.0","-"
"No occupation/not working outside home","1409.0","450.0","959.0","-"
"Homemakers","249.0","4.0","245.0","-"
"Students or children","424.0","181.0","243.0","-"
"Retirees","147.0","67.0","80.0","-"
"Unemployed","589.0","198.0","391.0","-"
"Unknown","265.0","126.0","139.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","47.0","23.0","24.0","-"
"Bosnia and Herzegovina","51.0","24.0","27.0","-"
"Canada","103.0","56.0","47.0","-"
"China","149.0","60.0","89.0","-"
"Colombia","47.0","21.0","26.0","-"
"Germany","45.0","17.0","28.0","-"
"India","391.0","197.0","194.0","-"
"Korea, South","45.0","20.0","25.0","-"
"Laos","491.0","226.0","265.0","-"
"Mexico","745.0","365.0","380.0","-"
"Nigeria","46.0","18.0","28.0","-"
"Pakistan","63.0","30.0","33.0","-"
"Philippines","158.0","39.0","119.0","-"
"Poland","52.0","23.0","29.0","-"
"Russia","86.0","18.0","68.0","-"
"Somalia","99.0","62.0","37.0","-"
"Thailand","300.0","132.0","168.0","-"
"Ukraine","74.0","28.0","46.0","-"
"United Kingdom","56.0","29.0","27.0","-"
"Vietnam","49.0","14.0","35.0","-"
"Other","1335.0","657.0","678.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
