"Persons Naturalized During Fiscal Year 2009","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Illinois","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","28112.0","13887.0","14225.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2319.0","1090.0","1229.0","-"
"25-34 years","7585.0","3419.0","4166.0","-"
"35-44 years","8409.0","4431.0","3978.0","-"
"45-54 years","4855.0","2444.0","2411.0","-"
"55-64 years","3249.0","1672.0","1577.0","-"
"65 years and over","1695.0","831.0","864.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4920.0","2794.0","2126.0","-"
"Married","20356.0","9964.0","10392.0","-"
"Other","2834.0","1127.0","1707.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4829.0","2543.0","2286.0","-"
"Service occupations","1739.0","641.0","1098.0","-"
"Sales and office occupations","1367.0","520.0","847.0","-"
"Farming, fishing, and forestry occupations","45.0","37.0","8.0","-"
"Construction, extraction, maintenance and repair occupations","509.0","494.0","15.0","-"
"Production, transportation, and material moving occupations","2395.0","1661.0","734.0","-"
"Military","114.0","96.0","18.0","-"
"No occupation/not working outside home","3756.0","1237.0","2519.0","-"
"Homemakers","834.0","11.0","823.0","-"
"Students or children","2317.0","919.0","1398.0","-"
"Retirees","332.0","197.0","135.0","-"
"Unemployed","273.0","110.0","163.0","-"
"Unknown","13358.0","6658.0","6700.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","319.0","156.0","163.0","-"
"Bulgaria","582.0","283.0","299.0","-"
"China","1205.0","544.0","661.0","-"
"Colombia","239.0","86.0","153.0","-"
"Guatemala","284.0","137.0","147.0","-"
"India","3078.0","1568.0","1510.0","-"
"Jordan","304.0","197.0","107.0","-"
"Korea, South","548.0","242.0","306.0","-"
"Lithuania","322.0","123.0","199.0","-"
"Mexico","6139.0","3282.0","2857.0","-"
"Nigeria","459.0","254.0","205.0","-"
"Pakistan","807.0","452.0","355.0","-"
"Philippines","1533.0","593.0","940.0","-"
"Poland","3907.0","1830.0","2077.0","-"
"Romania","417.0","193.0","224.0","-"
"Russia","370.0","134.0","236.0","-"
"Serbia and Montenegro","254.0","137.0","117.0","-"
"Ukraine","542.0","232.0","310.0","-"
"United Kingdom","291.0","169.0","122.0","-"
"Vietnam","440.0","172.0","268.0","-"
"Other","5988.0","3056.0","2932.0","-"
"Unknown","84.0","47.0","37.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
