"Persons Naturalized During Fiscal Year 2009","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Utah","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2823.0","1315.0","1508.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","261.0","116.0","145.0","-"
"25-34 years","879.0","387.0","492.0","-"
"35-44 years","783.0","390.0","393.0","-"
"45-54 years","488.0","220.0","268.0","-"
"55-64 years","267.0","130.0","137.0","-"
"65 years and over","145.0","72.0","73.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","425.0","242.0","183.0","-"
"Married","2125.0","983.0","1142.0","-"
"Other","273.0","90.0","183.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","454.0","209.0","245.0","-"
"Service occupations","190.0","66.0","124.0","-"
"Sales and office occupations","183.0","59.0","124.0","-"
"Farming, fishing, and forestry occupations","7.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","45.0","42.0","3.0","-"
"Production, transportation, and material moving occupations","306.0","203.0","103.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","384.0","133.0","251.0","-"
"Homemakers","62.0","-","62.0","-"
"Students or children","259.0","102.0","157.0","-"
"Retirees","23.0","16.0","7.0","-"
"Unemployed","40.0","15.0","25.0","-"
"Unknown","1245.0","591.0","654.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","39.0","19.0","20.0","-"
"Bosnia and Herzegovina","85.0","43.0","42.0","-"
"Brazil","79.0","22.0","57.0","-"
"Canada","78.0","35.0","43.0","-"
"China","88.0","41.0","47.0","-"
"Colombia","45.0","12.0","33.0","-"
"El Salvador","58.0","28.0","30.0","-"
"Guatemala","54.0","24.0","30.0","-"
"India","75.0","42.0","33.0","-"
"Iran","55.0","28.0","27.0","-"
"Korea, South","41.0","13.0","28.0","-"
"Mexico","741.0","378.0","363.0","-"
"Pakistan","35.0","17.0","18.0","-"
"Peru","123.0","55.0","68.0","-"
"Philippines","71.0","22.0","49.0","-"
"Sudan","46.0","29.0","17.0","-"
"Tonga","48.0","35.0","13.0","-"
"United Kingdom","45.0","20.0","25.0","-"
"Venezuela","42.0","16.0","26.0","-"
"Vietnam","124.0","62.0","62.0","-"
"Other","849.0","373.0","476.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
