"Persons Naturalized During Fiscal Year 2009","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: New York","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","88733.0","41353.0","47380.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7844.0","3617.0","4227.0","-"
"25-34 years","22673.0","9781.0","12892.0","-"
"35-44 years","23220.0","11321.0","11899.0","-"
"45-54 years","16962.0","8179.0","8783.0","-"
"55-64 years","11504.0","5546.0","5958.0","-"
"65 years and over","6530.0","2909.0","3621.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21063.0","10573.0","10490.0","-"
"Married","55464.0","26389.0","29075.0","-"
"Other","12197.0","4386.0","7811.0","-"
"Unknown","9.0","5.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8634.0","4294.0","4340.0","-"
"Service occupations","4497.0","1817.0","2680.0","-"
"Sales and office occupations","3622.0","1392.0","2230.0","-"
"Farming, fishing, and forestry occupations","29.0","23.0","6.0","-"
"Construction, extraction, maintenance and repair occupations","779.0","735.0","44.0","-"
"Production, transportation, and material moving occupations","3922.0","2778.0","1144.0","-"
"Military","353.0","290.0","63.0","-"
"No occupation/not working outside home","11722.0","4250.0","7472.0","-"
"Homemakers","1672.0","49.0","1623.0","-"
"Students or children","7053.0","2894.0","4159.0","-"
"Retirees","1168.0","599.0","569.0","-"
"Unemployed","1829.0","708.0","1121.0","-"
"Unknown","55175.0","25774.0","29401.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","2995.0","1579.0","1416.0","-"
"China","8210.0","3424.0","4786.0","-"
"Colombia","2377.0","931.0","1446.0","-"
"Dominican Republic","8914.0","4128.0","4786.0","-"
"Ecuador","2838.0","1344.0","1494.0","-"
"El Salvador","1816.0","985.0","831.0","-"
"Guyana","4516.0","1924.0","2592.0","-"
"Haiti","2885.0","1292.0","1593.0","-"
"India","4099.0","2137.0","1962.0","-"
"Jamaica","5009.0","2031.0","2978.0","-"
"Korea, South","1712.0","778.0","934.0","-"
"Mexico","1163.0","643.0","520.0","-"
"Nigeria","1035.0","543.0","492.0","-"
"Pakistan","2272.0","1342.0","930.0","-"
"Philippines","1836.0","664.0","1172.0","-"
"Poland","1956.0","858.0","1098.0","-"
"Russia","1589.0","591.0","998.0","-"
"Soviet Union, (former)","1062.0","464.0","598.0","-"
"Trinidad and Tobago","2465.0","965.0","1500.0","-"
"Ukraine","1955.0","850.0","1105.0","-"
"Other","27944.0","13832.0","14112.0","-"
"Unknown","85.0","48.0","37.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
