"Persons Naturalized During Fiscal Year 2009","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Idaho","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1674.0","797.0","877.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","195.0","92.0","103.0","-"
"25-34 years","431.0","191.0","240.0","-"
"35-44 years","497.0","220.0","277.0","-"
"45-54 years","279.0","135.0","144.0","-"
"55-64 years","176.0","108.0","68.0","-"
"65 years and over","96.0","51.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","257.0","151.0","106.0","-"
"Married","1248.0","583.0","665.0","-"
"Other","169.0","63.0","106.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","221.0","120.0","101.0","-"
"Service occupations","114.0","37.0","77.0","-"
"Sales and office occupations","65.0","17.0","48.0","-"
"Farming, fishing, and forestry occupations","23.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","24.0","D","D","-"
"Production, transportation, and material moving occupations","215.0","158.0","57.0","-"
"Military","21.0","17.0","4.0","-"
"No occupation/not working outside home","234.0","70.0","164.0","-"
"Homemakers","44.0","-","44.0","-"
"Students or children","154.0","58.0","96.0","-"
"Retirees","15.0","8.0","7.0","-"
"Unemployed","21.0","4.0","17.0","-"
"Unknown","757.0","335.0","422.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","32.0","8.0","24.0","-"
"Bosnia and Herzegovina","80.0","36.0","44.0","-"
"Canada","66.0","29.0","37.0","-"
"China","60.0","22.0","38.0","-"
"Colombia","13.0","3.0","10.0","-"
"El Salvador","13.0","6.0","7.0","-"
"Germany","24.0","7.0","17.0","-"
"Guatemala","15.0","6.0","9.0","-"
"India","53.0","32.0","21.0","-"
"Korea, South","14.0","D","D","-"
"Laos","22.0","8.0","14.0","-"
"Mexico","678.0","400.0","278.0","-"
"Peru","38.0","18.0","20.0","-"
"Philippines","58.0","7.0","51.0","-"
"Romania","24.0","11.0","13.0","-"
"Russia","34.0","5.0","29.0","-"
"Thailand","22.0","D","D","-"
"Ukraine","35.0","18.0","17.0","-"
"United Kingdom","32.0","15.0","17.0","-"
"Vietnam","42.0","9.0","33.0","-"
"Other","319.0","153.0","166.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
