"Persons Naturalized During Fiscal Year 2009","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Maine","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","729.0","338.0","391.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","85.0","50.0","35.0","-"
"25-34 years","196.0","78.0","118.0","-"
"35-44 years","207.0","102.0","105.0","-"
"45-54 years","130.0","56.0","74.0","-"
"55-64 years","70.0","36.0","34.0","-"
"65 years and over","41.0","16.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","151.0","98.0","53.0","-"
"Married","485.0","207.0","278.0","-"
"Other","93.0","33.0","60.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","93.0","45.0","48.0","-"
"Service occupations","43.0","15.0","28.0","-"
"Sales and office occupations","21.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","D","D","-"
"Production, transportation, and material moving occupations","51.0","32.0","19.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","116.0","51.0","65.0","-"
"Homemakers","D","D","D","-"
"Students or children","64.0","28.0","36.0","-"
"Retirees","D","D","D","-"
"Unemployed","37.0","D","D","-"
"Unknown","396.0","181.0","215.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","8.0","D","D","-"
"Bosnia and Herzegovina","16.0","4.0","12.0","-"
"Brazil","18.0","7.0","11.0","-"
"Bulgaria","10.0","D","D","-"
"Cambodia","13.0","4.0","9.0","-"
"Canada","58.0","20.0","38.0","-"
"China","36.0","17.0","19.0","-"
"Dominican Republic","10.0","D","D","-"
"El Salvador","11.0","7.0","4.0","-"
"Ethiopia","7.0","D","D","-"
"Germany","10.0","D","D","-"
"India","32.0","18.0","14.0","-"
"Mexico","11.0","5.0","6.0","-"
"Philippines","36.0","6.0","30.0","-"
"Russia","15.0","5.0","10.0","-"
"Somalia","79.0","47.0","32.0","-"
"Sudan","47.0","28.0","19.0","-"
"Thailand","17.0","5.0","12.0","-"
"United Kingdom","39.0","23.0","16.0","-"
"Vietnam","51.0","22.0","29.0","-"
"Other","205.0","100.0","105.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
