"Persons Naturalized During Fiscal Year 2006","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Oregon","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4332.0","1886.0","2446.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","441.0","184.0","257.0","-"
"25-34 years","1166.0","469.0","697.0","-"
"35-44 years","1285.0","586.0","699.0","-"
"45-54 years","657.0","297.0","360.0","-"
"55-64 years","413.0","179.0","234.0","-"
"65 years and over","370.0","171.0","199.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","749.0","389.0","360.0","-"
"Married","3143.0","1369.0","1774.0","-"
"Other","440.0","128.0","312.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","502.0","276.0","226.0","-"
"Service occupations","174.0","64.0","110.0","-"
"Sales and office occupations","119.0","32.0","87.0","-"
"Farming, fishing, and forestry occupations","20.0","17.0","3.0","-"
"Construction, extraction, maintenance and repair occupations","30.0","30.0","-","-"
"Production, transportation, and material moving occupations","163.0","131.0","32.0","-"
"Military","20.0","17.0","3.0","-"
"No occupation/not working outside home","518.0","181.0","337.0","-"
"Homemakers","89.0","D","D","-"
"Students or children","314.0","131.0","183.0","-"
"Retirees","74.0","36.0","38.0","-"
"Unemployed","41.0","D","D","-"
"Unknown","2786.0","1138.0","1648.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","77.0","38.0","39.0","-"
"Cambodia","59.0","22.0","37.0","-"
"Canada","133.0","53.0","80.0","-"
"China","313.0","118.0","195.0","-"
"Ethiopia","55.0","19.0","36.0","-"
"Germany","47.0","16.0","31.0","-"
"India","270.0","140.0","130.0","-"
"Iran","66.0","26.0","40.0","-"
"Korea","115.0","39.0","76.0","-"
"Mexico","673.0","377.0","296.0","-"
"Philippines","188.0","57.0","131.0","-"
"Romania","137.0","65.0","72.0","-"
"Russia","104.0","23.0","81.0","-"
"Serbia and Montenegro","49.0","17.0","32.0","-"
"Somalia","72.0","34.0","38.0","-"
"Soviet Union, (former)","171.0","50.0","121.0","-"
"Thailand","48.0","14.0","34.0","-"
"Ukraine","172.0","80.0","92.0","-"
"United Kingdom","81.0","49.0","32.0","-"
"Vietnam","403.0","148.0","255.0","-"
"Other","1092.0","499.0","593.0","-"
"Unknown","7.0","2.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
