"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Qatar","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","60.0","32.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","5.0","D","-"
"25-34 years","29.0","13.0","16.0","-"
"35-44 years","20.0","14.0","6.0","-"
"45-54 years","D","-","D","-"
"55-64 years","-","-","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","D","D","-"
"Married","32.0","14.0","18.0","-"
"Other","6.0","D","D","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","7.0","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","12.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","6.0","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","35.0","18.0","17.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","11.0","5.0","6.0","-"
"Delaware","D","-","D","-"
"Florida","3.0","D","D","-"
"Georgia","D","D","-","-"
"Illinois","9.0","6.0","3.0","-"
"Indiana","D","-","D","-"
"Kansas","5.0","D","D","-"
"Maryland","D","D","-","-"
"Michigan","3.0","3.0","-","-"
"New York","6.0","3.0","3.0","-"
"North Carolina","D","D","-","-"
"Ohio","D","D","D","-"
"Oregon","D","-","D","-"
"Pennsylvania","3.0","D","D","-"
"Texas","6.0","3.0","3.0","-"
"Utah","D","D","-","-"
"Virginia","D","D","-","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
