"Persons Naturalized During Fiscal Year 2003","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Central African Republic","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","D","D","D","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","D","-","D","-"
"35-44 years","D","D","-","-"
"45-54 years","D","D","D","-"
"55-64 years","-","-","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","-","D","-"
"Married","3.0","3.0","-","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","-","-"
"Sales","D","-","D","-"
"Administrative support","D","D","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","D","-","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Top 20 states of permanent residence","","","",""
"California","D","D","-","-"
"District of Columbia","D","D","-","-"
"Maryland","4.0","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
