"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Ponce, PR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","21.0","D","14.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","8.0","D","D","-"
"35-44 years","8.0","3.0","5.0","-"
"45-54 years","D","D","D","-"
"55-64 years","-","-","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","-","D","-"
"Married","17.0","D","D","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","4.0","D","D","-"
"Sales","3.0","-","3.0","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation","5.0","-","5.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Chile","D","D","-","-"
"China","D","-","D","-"
"Cuba","6.0","-","6.0","-"
"Dominican Republic","5.0","D","D","-"
"Germany","D","-","D","-"
"Jamaica","D","D","-","-"
"Jordan","D","D","D","-"
"Panama","D","D","-","-"
"Peru","D","D","-","-"
"Unknown","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
