"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Dover, DE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","105.0","47.0","58.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","5.0","9.0","-"
"25-34 years","30.0","14.0","16.0","-"
"35-44 years","30.0","14.0","16.0","-"
"45-54 years","16.0","8.0","8.0","-"
"55-64 years","9.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","23.0","D","D","-"
"Married","73.0","34.0","39.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","6.0","D","D","-"
"Professional and technical","16.0","5.0","11.0","-"
"Sales","12.0","D","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","3.0","D","D","-"
"Precision production, craft, repair","4.0","4.0","-","-"
"Service","15.0","8.0","7.0","-"
"Military","12.0","D","D","-"
"No occupation","24.0","7.0","17.0","-"
"Unknown","9.0","4.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","3.0","D","D","-"
"Barbados","D","D","-","-"
"Bolivia","D","-","D","-"
"Canada","D","D","-","-"
"China","7.0","3.0","4.0","-"
"Ecuador","D","D","D","-"
"Egypt","D","D","D","-"
"El Salvador","D","D","D","-"
"Haiti","13.0","4.0","9.0","-"
"India","5.0","D","D","-"
"Jamaica","D","D","-","-"
"Korea","9.0","D","D","-"
"Liberia","5.0","D","D","-"
"Mexico","6.0","D","D","-"
"Nigeria","4.0","D","D","-"
"Pakistan","5.0","D","D","-"
"Peru","3.0","D","D","-"
"Philippines","17.0","9.0","8.0","-"
"Thailand","D","-","D","-"
"United Kingdom","5.0","D","D","-"
"Other","10.0","4.0","6.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
