"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Pittsfield, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","31.0","13.0","18.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","7.0","D","D","-"
"35-44 years","8.0","3.0","5.0","-"
"45-54 years","6.0","3.0","3.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","D","D","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5.0","D","D","-"
"Married","21.0","10.0","11.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","4.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation","8.0","4.0","4.0","-"
"Unknown","7.0","2.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Brazil","D","D","D","-"
"Canada","D","D","D","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Costa Rica","D","D","-","-"
"Cote d'Ivoire","D","D","-","-"
"Dominican Republic","D","-","D","-"
"Ecuador","D","D","D","-"
"El Salvador","D","-","D","-"
"France","D","D","-","-"
"Guatemala","D","D","-","-"
"Hong Kong","D","-","D","-"
"India","3.0","D","D","-"
"Ireland","D","-","D","-"
"Philippines","D","-","D","-"
"Poland","D","-","D","-"
"Russia","5.0","D","D","-"
"Serbia and Montenegro","D","-","D","-"
"Soviet Union (former)","D","D","-","-"
"Other","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
