"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Hickory-Morganton-Lenoir, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","119.0","69.0","50.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","D","D","-"
"25-34 years","40.0","30.0","10.0","-"
"35-44 years","25.0","12.0","13.0","-"
"45-54 years","31.0","14.0","17.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","12.0","5.0","-"
"Married","92.0","53.0","39.0","-"
"Other","10.0","4.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","3.0","D","D","-"
"Sales","3.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","47.0","36.0","11.0","-"
"Precision production, craft, repair","9.0","6.0","3.0","-"
"Service","10.0","4.0","6.0","-"
"Military","-","-","-","-"
"No occupation","30.0","13.0","17.0","-"
"Unknown","14.0","7.0","7.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bermuda","D","D","-","-"
"Canada","4.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","3.0","D","D","-"
"Cuba","D","D","-","-"
"El Salvador","4.0","D","D","-"
"Ethiopia","D","D","-","-"
"Guatemala","D","D","-","-"
"Guyana","D","D","-","-"
"Honduras","D","D","-","-"
"Hong Kong","3.0","D","D","-"
"Iran","D","D","D","-"
"Korea","3.0","-","3.0","-"
"Laos","56.0","31.0","25.0","-"
"Mexico","12.0","12.0","-","-"
"Nigeria","D","D","-","-"
"Pakistan","D","-","D","-"
"Romania","4.0","D","D","-"
"Serbia and Montenegro","D","D","-","-"
"Vietnam","8.0","4.0","4.0","-"
"Other","5.0","1.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
