"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lawrence, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","90.0","35.0","55.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","D","D","-"
"25-34 years","29.0","10.0","19.0","-"
"35-44 years","20.0","12.0","8.0","-"
"45-54 years","16.0","5.0","11.0","-"
"55-64 years","6.0","3.0","3.0","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","9.0","12.0","-"
"Married","59.0","21.0","38.0","-"
"Other","10.0","5.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","4.0","7.0","-"
"Professional and technical","18.0","11.0","7.0","-"
"Sales","D","-","D","-"
"Administrative support","5.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","10.0","D","D","-"
"Military","-","-","-","-"
"No occupation","24.0","5.0","19.0","-"
"Unknown","12.0","5.0","7.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Austria","D","D","-","-"
"Bangladesh","D","-","D","-"
"Bosnia and Herzegovina","4.0","D","D","-"
"Chile","D","D","D","-"
"China","6.0","D","D","-"
"India","5.0","D","D","-"
"Indonesia","D","D","D","-"
"Iran","11.0","3.0","8.0","-"
"Japan","D","D","D","-"
"Kenya","D","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","4.0","D","D","-"
"Nigeria","8.0","3.0","5.0","-"
"Pakistan","3.0","D","D","-"
"Peru","D","-","D","-"
"Russia","D","-","D","-"
"Taiwan","6.0","3.0","3.0","-"
"Turkey","3.0","D","D","-"
"Ukraine","D","-","D","-"
"Vietnam","D","D","D","-"
"Other","18.0","9.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
