"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Missoula, MT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11.0","D","6.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","4.0","D","D","-"
"35-44 years","4.0","D","D","-"
"45-54 years","D","D","-","-"
"55-64 years","-","-","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","7.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","-","-","-","-"
"Sales","D","D","-","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","D","-","D","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belarus","D","D","D","-"
"Canada","3.0","D","D","-"
"Colombia","D","-","D","-"
"Ghana","D","D","-","-"
"Mexico","D","D","-","-"
"Netherlands","D","-","D","-"
"Ukraine","D","-","D","-"
"United Kingdom","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
