"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Eau Claire, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","62.0","30.0","32.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","D","D","-"
"25-34 years","15.0","6.0","9.0","-"
"35-44 years","20.0","8.0","12.0","-"
"45-54 years","12.0","7.0","5.0","-"
"55-64 years","D","D","D","-"
"65 years and over","D","4.0","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","47.0","20.0","27.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","9.0","6.0","3.0","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","14.0","5.0","9.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation","13.0","5.0","8.0","-"
"Unknown","16.0","9.0","7.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"China","D","D","-","-"
"Greece","D","D","-","-"
"Hong Kong","D","D","D","-"
"India","D","D","-","-"
"Laos","43.0","20.0","23.0","-"
"Nigeria","4.0","D","D","-"
"Pakistan","D","D","-","-"
"Philippines","3.0","-","3.0","-"
"Sweden","3.0","D","D","-"
"Thailand","D","D","D","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
