"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Biloxi-Gulfport-Pascagoula, MS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","167.0","74.0","93.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","37.0","15.0","22.0","-"
"25-34 years","42.0","20.0","22.0","-"
"35-44 years","43.0","20.0","23.0","-"
"45-54 years","24.0","10.0","14.0","-"
"55-64 years","13.0","5.0","8.0","-"
"65 years and over","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","44.0","26.0","18.0","-"
"Married","106.0","45.0","61.0","-"
"Other","17.0","3.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","14.0","9.0","5.0","-"
"Sales","8.0","D","D","-"
"Administrative support","6.0","D","D","-"
"Farming, forestry, fisheries","8.0","D","D","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","27.0","10.0","17.0","-"
"Military","31.0","19.0","12.0","-"
"No occupation","34.0","6.0","28.0","-"
"Unknown","27.0","12.0","15.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Algeria","D","D","-","-"
"Argentina","D","-","D","-"
"Bangladesh","4.0","D","D","-"
"Canada","D","-","D","-"
"China","3.0","-","3.0","-"
"Colombia","6.0","D","D","-"
"France","3.0","D","D","-"
"Haiti","D","D","D","-"
"Honduras","5.0","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","11.0","7.0","4.0","-"
"Netherlands","D","D","-","-"
"Panama","6.0","3.0","3.0","-"
"Peru","5.0","-","5.0","-"
"Philippines","23.0","8.0","15.0","-"
"Poland","D","D","D","-"
"Turkey","3.0","D","D","-"
"United Kingdom","7.0","4.0","3.0","-"
"Vietnam","53.0","25.0","28.0","-"
"Zimbabwe","D","D","D","-"
"Other","21.0","9.0","12.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
