"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Evansville-Henderson, IN-KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55.0","22.0","33.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","15.0","3.0","12.0","-"
"35-44 years","21.0","12.0","9.0","-"
"45-54 years","10.0","3.0","7.0","-"
"55-64 years","4.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","42.0","15.0","27.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","8.0","D","D","-"
"Professional and technical","14.0","4.0","10.0","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","3.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","11.0","4.0","7.0","-"
"Military","-","-","-","-"
"No occupation","6.0","D","D","-"
"Unknown","9.0","4.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Canada","3.0","-","3.0","-"
"Chile","D","-","D","-"
"China","D","D","D","-"
"Colombia","D","D","D","-"
"Dominica","D","D","-","-"
"Germany","D","-","D","-"
"Haiti","D","-","D","-"
"India","12.0","4.0","8.0","-"
"Iran","D","-","D","-"
"Jamaica","D","D","-","-"
"Jordan","D","D","-","-"
"Korea","D","D","D","-"
"Mexico","D","D","D","-"
"Pakistan","D","D","-","-"
"Philippines","6.0","D","D","-"
"Russia","3.0","D","D","-"
"Taiwan","D","D","D","-"
"Ukraine","D","D","D","-"
"Vietnam","D","-","D","-"
"Other","6.0","2.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
