"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Sumter, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","19.0","D","10.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","D","-"
"25-34 years","4.0","D","D","-"
"35-44 years","D","D","D","-"
"45-54 years","-","-","-","-"
"55-64 years","4.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","11.0","6.0","5.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","D","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","-","-","-","-"
"Military","D","D","6.0","-"
"No occupation","-","-","-","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Barbados","D","-","D","-"
"Brazil","D","D","D","-"
"Canada","D","-","D","-"
"Colombia","D","D","-","-"
"Jamaica","D","-","D","-"
"Korea","4.0","D","D","-"
"Malawi","D","-","D","-"
"Mexico","D","-","D","-"
"Nigeria","D","D","-","-"
"Panama","D","D","-","-"
"Philippines","D","-","D","-"
"Syria","D","D","-","-"
"Tanzania","D","D","-","-"
"Thailand","D","D","-","-"
"Trinidad and Tobago","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
