"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Grand Forks, ND-MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","34.0","18.0","16.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","6.0","3.0","-"
"25-34 years","8.0","5.0","3.0","-"
"35-44 years","5.0","D","D","-"
"45-54 years","4.0","D","D","-"
"55-64 years","5.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","8.0","D","-"
"Married","21.0","10.0","11.0","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","7.0","D","D","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","D","-","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","12.0","D","D","-"
"No occupation","9.0","D","D","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","D","D","-"
"Bosnia and Herzegovina","D","-","D","-"
"Brazil","D","D","-","-"
"Canada","D","D","-","-"
"El Salvador","D","D","-","-"
"Germany","D","-","D","-"
"Korea","D","D","-","-"
"Mexico","4.0","D","D","-"
"Netherlands","D","D","D","-"
"New Zealand","D","-","D","-"
"Philippines","9.0","4.0","5.0","-"
"Russia","D","D","-","-"
"Slovak Republic","D","D","-","-"
"South Africa","D","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","D","D","-","-"
"Unknown","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
