"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Boston, MA-NH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6970.0","3231.0","3739.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","688.0","306.0","382.0","-"
"25-34 years","1882.0","816.0","1066.0","-"
"35-44 years","2056.0","1001.0","1055.0","-"
"45-54 years","1193.0","573.0","620.0","-"
"55-64 years","627.0","302.0","325.0","-"
"65 years and over","524.0","233.0","291.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1863.0","938.0","925.0","-"
"Married","4338.0","2050.0","2288.0","-"
"Other","769.0","243.0","526.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","353.0","201.0","152.0","-"
"Professional and technical","848.0","440.0","408.0","-"
"Sales","368.0","145.0","223.0","-"
"Administrative support","182.0","40.0","142.0","-"
"Farming, forestry, fisheries","3.0","D","D","-"
"Operators, fabricators, laborers","409.0","296.0","113.0","-"
"Precision production, craft, repair","142.0","123.0","19.0","-"
"Service","713.0","285.0","428.0","-"
"Military","21.0","D","D","-"
"No occupation","1909.0","718.0","1191.0","-"
"Unknown","2022.0","962.0","1060.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","174.0","85.0","89.0","-"
"Brazil","156.0","75.0","81.0","-"
"Canada","91.0","48.0","43.0","-"
"Cape Verde","125.0","47.0","78.0","-"
"China","558.0","231.0","327.0","-"
"Dominican Republic","447.0","178.0","269.0","-"
"El Salvador","94.0","42.0","52.0","-"
"Ethiopia","92.0","46.0","46.0","-"
"Haiti","565.0","230.0","335.0","-"
"India","345.0","167.0","178.0","-"
"Iran","94.0","46.0","48.0","-"
"Ireland","234.0","122.0","112.0","-"
"Jamaica","138.0","61.0","77.0","-"
"Morocco","114.0","82.0","32.0","-"
"Portugal","155.0","73.0","82.0","-"
"Russia","180.0","76.0","104.0","-"
"Soviet Union (former)","245.0","116.0","129.0","-"
"Ukraine","105.0","43.0","62.0","-"
"United Kingdom","178.0","84.0","94.0","-"
"Vietnam","443.0","195.0","248.0","-"
"Other","2418.0","1173.0","1245.0","-"
"Unknown","19.0","11.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
