"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Youngstown-Warren, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","73.0","25.0","48.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3.0","D","D","-"
"25-34 years","20.0","9.0","11.0","-"
"35-44 years","21.0","7.0","14.0","-"
"45-54 years","15.0","4.0","11.0","-"
"55-64 years","11.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","14.0","D","D","-"
"Married","51.0","18.0","33.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","16.0","8.0","8.0","-"
"Sales","7.0","D","D","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","9.0","D","D","-"
"Unknown","27.0","4.0","23.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Canada","D","-","D","-"
"China","3.0","D","D","-"
"Ecuador","D","-","D","-"
"Egypt","D","-","D","-"
"Germany","3.0","-","3.0","-"
"India","8.0","3.0","5.0","-"
"Israel","D","D","D","-"
"Italy","D","-","D","-"
"Jordan","D","D","D","-"
"Korea","3.0","D","D","-"
"Lebanon","8.0","4.0","4.0","-"
"Pakistan","D","-","D","-"
"Peru","D","D","D","-"
"Philippines","3.0","-","3.0","-"
"Romania","4.0","D","D","-"
"Russia","D","D","D","-"
"Syria","D","D","D","-"
"Ukraine","3.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Other","15.0","6.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
