"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Cumberland, MD-WV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","12.0","D","D","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","-","-"
"25-34 years","D","-","D","-"
"35-44 years","D","D","D","-"
"45-54 years","D","D","-","-"
"55-64 years","3.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3.0","D","D","-"
"Married","6.0","D","D","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","-","-"
"Military","-","-","-","-"
"No occupation","D","D","D","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"China","4.0","D","D","-"
"Germany","D","-","D","-"
"India","D","-","D","-"
"Pakistan","D","D","-","-"
"Peru","D","-","D","-"
"Philippines","D","D","-","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
