"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Albany, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","33.0","17.0","16.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","13.0","7.0","6.0","-"
"35-44 years","7.0","3.0","4.0","-"
"45-54 years","D","D","D","-"
"55-64 years","D","-","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","23.0","10.0","13.0","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","4.0","D","D","-"
"Sales","D","D","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","4.0","D","D","-"
"Military","4.0","4.0","-","-"
"No occupation","6.0","D","D","-"
"Unknown","10.0","5.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cameroon","D","-","D","-"
"China","D","-","D","-"
"Eritrea","D","D","-","-"
"Haiti","D","D","-","-"
"India","14.0","6.0","8.0","-"
"Iran","D","D","-","-"
"Jamaica","D","-","D","-"
"Korea","D","D","-","-"
"Mexico","D","D","D","-"
"Nicaragua","D","D","-","-"
"Nigeria","D","-","D","-"
"Pakistan","D","-","D","-"
"Romania","D","D","-","-"
"Syria","D","-","D","-"
"Taiwan","D","D","-","-"
"Togo","D","D","-","-"
"Vietnam","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
