"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bloomington, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","90.0","40.0","50.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","10.0","D","D","-"
"25-34 years","19.0","7.0","12.0","-"
"35-44 years","29.0","12.0","17.0","-"
"45-54 years","14.0","5.0","9.0","-"
"55-64 years","12.0","5.0","7.0","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","65.0","26.0","39.0","-"
"Other","10.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","D","D","-"
"Professional and technical","27.0","13.0","14.0","-"
"Sales","3.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","9.0","3.0","6.0","-"
"Military","-","-","-","-"
"No occupation","21.0","9.0","12.0","-"
"Unknown","18.0","7.0","11.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","D","D","-"
"Azerbaijan","D","-","D","-"
"Bulgaria","D","D","D","-"
"Canada","3.0","D","D","-"
"China","11.0","4.0","7.0","-"
"Germany","4.0","D","D","-"
"Ghana","3.0","D","D","-"
"India","7.0","4.0","3.0","-"
"Iran","3.0","D","D","-"
"Japan","D","-","D","-"
"Korea","10.0","7.0","3.0","-"
"Lebanon","D","D","D","-"
"Mexico","4.0","D","D","-"
"Netherlands","3.0","D","D","-"
"Poland","7.0","4.0","3.0","-"
"Romania","D","D","D","-"
"Taiwan","D","D","D","-"
"Thailand","3.0","-","3.0","-"
"United Kingdom","D","D","D","-"
"Vietnam","D","-","D","-"
"Other","14.0","4.0","10.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
