"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Springfield, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","79.0","38.0","41.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","19.0","7.0","12.0","-"
"35-44 years","32.0","15.0","17.0","-"
"45-54 years","11.0","8.0","3.0","-"
"55-64 years","8.0","5.0","3.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","5.0","5.0","-"
"Married","58.0","30.0","28.0","-"
"Other","11.0","3.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","D","D","-"
"Professional and technical","31.0","18.0","13.0","-"
"Sales","D","D","D","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","7.0","3.0","4.0","-"
"Military","-","-","-","-"
"No occupation","12.0","D","D","-"
"Unknown","14.0","5.0","9.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","5.0","D","D","-"
"Belarus","D","-","D","-"
"Canada","3.0","D","D","-"
"China","7.0","3.0","4.0","-"
"El Salvador","3.0","D","D","-"
"Eritrea","3.0","D","D","-"
"Ethiopia","D","D","D","-"
"Germany","D","-","D","-"
"India","9.0","6.0","3.0","-"
"Malaysia","D","D","D","-"
"Mexico","D","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","3.0","-","3.0","-"
"Philippines","5.0","D","D","-"
"Russia","D","-","D","-"
"Sudan","D","D","-","-"
"Taiwan","D","-","D","-"
"Thailand","3.0","D","D","-"
"Ukraine","3.0","D","D","-"
"Vietnam","6.0","3.0","3.0","-"
"Other","11.0","5.0","6.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
