"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Johnson City-Kingsport-Bristol, TN-VA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","68.0","36.0","32.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","D","D","-"
"25-34 years","12.0","8.0","4.0","-"
"35-44 years","20.0","8.0","12.0","-"
"45-54 years","21.0","9.0","12.0","-"
"55-64 years","4.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","D","D","-"
"Married","48.0","20.0","28.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","17.0","9.0","8.0","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","12.0","8.0","4.0","-"
"Precision production, craft, repair","3.0","D","D","-"
"Service","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation","15.0","8.0","7.0","-"
"Unknown","11.0","5.0","6.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","D","-","-"
"Bangladesh","3.0","D","D","-"
"Bosnia and Herzegovina","6.0","D","D","-"
"Bulgaria","D","D","-","-"
"Canada","6.0","D","D","-"
"China","D","D","D","-"
"Colombia","3.0","D","D","-"
"Croatia","D","-","D","-"
"Cuba","D","D","-","-"
"Ecuador","D","D","D","-"
"Egypt","5.0","D","D","-"
"India","6.0","D","D","-"
"Mexico","D","D","-","-"
"Philippines","3.0","D","D","-"
"Rwanda","3.0","D","D","-"
"Serbia and Montenegro","D","-","D","-"
"Sri Lanka","D","D","D","-"
"Sudan","3.0","D","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","10.0","-","10.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
