"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Odessa-Midland, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","140.0","61.0","79.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","D","D","-"
"25-34 years","43.0","16.0","27.0","-"
"35-44 years","37.0","13.0","24.0","-"
"45-54 years","26.0","17.0","9.0","-"
"55-64 years","D","7.0","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","29.0","15.0","14.0","-"
"Married","95.0","42.0","53.0","-"
"Other","16.0","4.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","D","D","-"
"Professional and technical","32.0","17.0","15.0","-"
"Sales","D","D","D","-"
"Administrative support","7.0","3.0","4.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","5.0","-","-"
"Precision production, craft, repair","6.0","6.0","-","-"
"Service","15.0","D","D","-"
"Military","D","D","-","-"
"No occupation","17.0","4.0","13.0","-"
"Unknown","49.0","18.0","31.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Algeria","3.0","D","D","-"
"Bolivia","D","-","D","-"
"Brazil","D","-","D","-"
"Burma","D","-","D","-"
"Cameroon","D","-","D","-"
"Canada","6.0","D","D","-"
"China","D","D","-","-"
"Costa Rica","D","-","D","-"
"Dominican Republic","D","-","D","-"
"El Salvador","D","D","-","-"
"Germany","D","D","-","-"
"Ghana","3.0","D","D","-"
"India","9.0","D","D","-"
"Ireland","D","-","D","-"
"Israel","D","D","-","-"
"Jamaica","D","-","D","-"
"Mexico","64.0","24.0","40.0","-"
"Peru","3.0","D","D","-"
"Philippines","27.0","12.0","15.0","-"
"United Kingdom","3.0","D","D","-"
"Other","9.0","5.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
