"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Salem, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","314.0","147.0","167.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","13.0","21.0","-"
"25-34 years","107.0","47.0","60.0","-"
"35-44 years","82.0","46.0","36.0","-"
"45-54 years","39.0","17.0","22.0","-"
"55-64 years","36.0","17.0","19.0","-"
"65 years and over","16.0","7.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","67.0","35.0","32.0","-"
"Married","225.0","104.0","121.0","-"
"Other","22.0","8.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","13.0","7.0","6.0","-"
"Professional and technical","33.0","15.0","18.0","-"
"Sales","13.0","4.0","9.0","-"
"Administrative support","11.0","D","D","-"
"Farming, forestry, fisheries","D","7.0","D","-"
"Operators, fabricators, laborers","35.0","25.0","10.0","-"
"Precision production, craft, repair","15.0","D","D","-"
"Service","38.0","14.0","24.0","-"
"Military","D","D","-","-"
"No occupation","62.0","16.0","46.0","-"
"Unknown","85.0","43.0","42.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","3.0","D","D","-"
"Bangladesh","3.0","D","D","-"
"Belarus","6.0","3.0","3.0","-"
"Bosnia and Herzegovina","3.0","D","D","-"
"Brazil","3.0","D","D","-"
"Cambodia","6.0","D","D","-"
"Canada","9.0","D","D","-"
"China","10.0","4.0","6.0","-"
"El Salvador","4.0","D","D","-"
"India","5.0","D","D","-"
"Korea","6.0","D","D","-"
"Laos","6.0","3.0","3.0","-"
"Latvia","4.0","D","D","-"
"Mexico","119.0","67.0","52.0","-"
"New Zealand","4.0","4.0","-","-"
"Philippines","16.0","4.0","12.0","-"
"Russia","8.0","4.0","4.0","-"
"Soviet Union (former)","5.0","D","D","-"
"Ukraine","26.0","12.0","14.0","-"
"Vietnam","22.0","7.0","15.0","-"
"Other","46.0","20.0","26.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
