"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Utica-Rome, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","306.0","147.0","159.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","38.0","12.0","26.0","-"
"25-34 years","109.0","58.0","51.0","-"
"35-44 years","83.0","47.0","36.0","-"
"45-54 years","38.0","15.0","23.0","-"
"55-64 years","25.0","8.0","17.0","-"
"65 years and over","13.0","7.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","83.0","46.0","37.0","-"
"Married","198.0","94.0","104.0","-"
"Other","25.0","7.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","9.0","D","D","-"
"Professional and technical","38.0","19.0","19.0","-"
"Sales","18.0","11.0","7.0","-"
"Administrative support","16.0","3.0","13.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","68.0","45.0","23.0","-"
"Precision production, craft, repair","6.0","D","D","-"
"Service","30.0","13.0","17.0","-"
"Military","-","-","-","-"
"No occupation","83.0","29.0","54.0","-"
"Unknown","38.0","20.0","18.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belarus","10.0","3.0","7.0","-"
"Bosnia and Herzegovina","158.0","80.0","78.0","-"
"Cambodia","D","D","D","-"
"Canada","D","-","D","-"
"China","4.0","D","D","-"
"Dominican Republic","4.0","D","D","-"
"Germany","3.0","-","3.0","-"
"Haiti","3.0","D","D","-"
"India","11.0","7.0","4.0","-"
"Iraq","4.0","4.0","-","-"
"Jamaica","3.0","D","D","-"
"Korea","3.0","D","D","-"
"Netherlands","3.0","-","3.0","-"
"Philippines","3.0","-","3.0","-"
"Poland","5.0","D","D","-"
"Russia","8.0","4.0","4.0","-"
"Thailand","5.0","D","D","-"
"Ukraine","11.0","6.0","5.0","-"
"United Kingdom","5.0","-","5.0","-"
"Vietnam","24.0","9.0","15.0","-"
"Other","34.0","19.0","15.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
