"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lynchburg, VA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","32.0","11.0","21.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","-","-"
"25-34 years","10.0","D","D","-"
"35-44 years","9.0","D","D","-"
"45-54 years","8.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","4.0","5.0","-"
"Married","20.0","7.0","13.0","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","3.0","-","3.0","-"
"Sales","D","D","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","3.0","D","D","-"
"Unknown","19.0","5.0","14.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","D","-","D","-"
"Canada","D","-","D","-"
"Germany","D","-","D","-"
"Haiti","D","D","-","-"
"India","4.0","D","D","-"
"Iran","D","-","D","-"
"Korea","5.0","D","D","-"
"Nigeria","D","-","D","-"
"Pakistan","D","-","D","-"
"Philippines","D","-","D","-"
"Poland","D","-","D","-"
"Romania","D","-","D","-"
"Swaziland","D","-","D","-"
"Taiwan","3.0","D","D","-"
"Trinidad and Tobago","D","D","D","-"
"Ukraine","D","D","-","-"
"United Kingdom","D","-","D","-"
"Venezuela","D","-","D","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
