"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Manchester, NH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","277.0","142.0","135.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","13.0","21.0","-"
"25-34 years","73.0","37.0","36.0","-"
"35-44 years","77.0","44.0","33.0","-"
"45-54 years","50.0","28.0","22.0","-"
"55-64 years","28.0","13.0","15.0","-"
"65 years and over","15.0","7.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","73.0","43.0","30.0","-"
"Married","184.0","90.0","94.0","-"
"Other","20.0","9.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","12.0","D","D","-"
"Professional and technical","29.0","14.0","15.0","-"
"Sales","18.0","10.0","8.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","48.0","28.0","20.0","-"
"Precision production, craft, repair","7.0","D","D","-"
"Service","23.0","12.0","11.0","-"
"Military","-","-","-","-"
"No occupation","41.0","9.0","32.0","-"
"Unknown","91.0","55.0","36.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","11.0","7.0","4.0","-"
"Azerbaijan","3.0","3.0","-","-"
"Bangladesh","3.0","D","D","-"
"Bosnia and Herzegovina","30.0","16.0","14.0","-"
"Brazil","3.0","D","D","-"
"Canada","31.0","13.0","18.0","-"
"China","3.0","D","D","-"
"Congo, Democratic Republic of the","3.0","3.0","-","-"
"Cote d'Ivoire","3.0","D","D","-"
"Dominican Republic","6.0","D","D","-"
"Haiti","5.0","D","D","-"
"India","18.0","7.0","11.0","-"
"Pakistan","12.0","7.0","5.0","-"
"Philippines","5.0","D","D","-"
"Poland","4.0","D","D","-"
"Romania","12.0","6.0","6.0","-"
"Russia","5.0","D","D","-"
"Ukraine","7.0","3.0","4.0","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","46.0","25.0","21.0","-"
"Other","63.0","34.0","29.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
