"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Medford-Ashland, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","70.0","33.0","37.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","-","4.0","-"
"25-34 years","18.0","9.0","9.0","-"
"35-44 years","22.0","14.0","8.0","-"
"45-54 years","11.0","5.0","6.0","-"
"55-64 years","6.0","D","D","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","54.0","28.0","26.0","-"
"Other","10.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","9.0","D","D","-"
"Professional and technical","11.0","4.0","7.0","-"
"Sales","4.0","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","6.0","D","D","-"
"Precision production, craft, repair","D","D","D","-"
"Service","10.0","4.0","6.0","-"
"Military","-","-","-","-"
"No occupation","15.0","4.0","11.0","-"
"Unknown","11.0","7.0","4.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","-","D","-"
"Azerbaijan","D","D","-","-"
"Cameroon","D","D","-","-"
"Canada","6.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","D","-","-"
"India","D","D","-","-"
"Indonesia","D","D","-","-"
"Iran","D","D","-","-"
"Ireland","D","D","D","-"
"Japan","D","-","D","-"
"Mexico","26.0","16.0","10.0","-"
"Peru","D","-","D","-"
"Philippines","6.0","D","D","-"
"Poland","3.0","D","D","-"
"Romania","D","D","-","-"
"South Africa","D","-","D","-"
"Thailand","D","-","D","-"
"United Kingdom","D","-","D","-"
"Other","5.0","1.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
