"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Kalamazoo-Battle Creek, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","84.0","33.0","51.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","D","D","-"
"25-34 years","16.0","8.0","8.0","-"
"35-44 years","21.0","9.0","12.0","-"
"45-54 years","24.0","8.0","16.0","-"
"55-64 years","9.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","61.0","24.0","37.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","23.0","12.0","11.0","-"
"Sales","D","-","D","-"
"Administrative support","3.0","-","3.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","D","D","-"
"Precision production, craft, repair","3.0","3.0","-","-"
"Service","11.0","5.0","6.0","-"
"Military","-","-","-","-"
"No occupation","15.0","5.0","10.0","-"
"Unknown","18.0","5.0","13.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","D","-","D","-"
"Canada","8.0","3.0","5.0","-"
"China","7.0","D","D","-"
"Cote d'Ivoire","D","-","D","-"
"Ethiopia","D","D","D","-"
"Hungary","D","D","D","-"
"India","5.0","D","D","-"
"Iran","8.0","D","D","-"
"Lithuania","3.0","D","D","-"
"Malaysia","3.0","D","D","-"
"Mexico","8.0","4.0","4.0","-"
"New Zealand","D","D","D","-"
"Nigeria","3.0","D","D","-"
"Panama","D","D","D","-"
"Philippines","D","-","D","-"
"Poland","D","D","D","-"
"Soviet Union (former)","D","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","7.0","D","D","-"
"Zimbabwe","D","D","-","-"
"Other","9.0","2.0","7.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
