"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Gainesville, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","194.0","85.0","109.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","38.0","16.0","22.0","-"
"25-34 years","46.0","25.0","21.0","-"
"35-44 years","47.0","19.0","28.0","-"
"45-54 years","45.0","13.0","32.0","-"
"55-64 years","11.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","68.0","37.0","31.0","-"
"Married","115.0","45.0","70.0","-"
"Other","11.0","3.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","7.0","4.0","-"
"Professional and technical","60.0","26.0","34.0","-"
"Sales","10.0","3.0","7.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","D","-","D","-"
"Precision production, craft, repair","3.0","D","D","-"
"Service","15.0","4.0","11.0","-"
"Military","-","-","-","-"
"No occupation","55.0","26.0","29.0","-"
"Unknown","29.0","15.0","14.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","3.0","-","3.0","-"
"Canada","7.0","D","D","-"
"China","14.0","5.0","9.0","-"
"Colombia","7.0","3.0","4.0","-"
"Cuba","4.0","D","D","-"
"Dominican Republic","3.0","D","D","-"
"Haiti","11.0","7.0","4.0","-"
"India","16.0","11.0","5.0","-"
"Iran","5.0","D","D","-"
"Jamaica","5.0","D","D","-"
"Korea","4.0","-","4.0","-"
"Mexico","4.0","D","D","-"
"Nepal","4.0","D","D","-"
"Nicaragua","4.0","-","4.0","-"
"Pakistan","7.0","4.0","3.0","-"
"Philippines","16.0","5.0","11.0","-"
"Russia","4.0","-","4.0","-"
"United Kingdom","6.0","3.0","3.0","-"
"Venezuela","5.0","D","D","-"
"Vietnam","8.0","4.0","4.0","-"
"Other","57.0","27.0","30.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
