"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hickory-Lenoir-Morganton, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","397.0","206.0","191.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","50.0","24.0","26.0","-"
"25 to 34 years","115.0","59.0","56.0","-"
"35 to 44 years","119.0","60.0","59.0","-"
"45 to 54 years","62.0","32.0","30.0","-"
"55 to 64 years","38.0","25.0","13.0","-"
"65 years and over","13.0","6.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","93.0","53.0","40.0","-"
"Married","264.0","135.0","129.0","-"
"Other","40.0","18.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","44.0","24.0","20.0","-"
"Service occupations","16.0","5.0","11.0","-"
"Sales and office occupations","11.0","3.0","8.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","82.0","54.0","28.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","50.0","18.0","32.0","-"
"Homemakers","D","-","D","-"
"Students or children","36.0","15.0","21.0","-"
"Retirees","D","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","187.0","95.0","92.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","4.0","D","D","-"
"Canada","7.0","3.0","4.0","-"
"China","6.0","D","D","-"
"Colombia","11.0","4.0","7.0","-"
"Costa Rica","5.0","D","D","-"
"Dominican Republic","7.0","3.0","4.0","-"
"El Salvador","10.0","D","D","-"
"Guatemala","14.0","9.0","5.0","-"
"Honduras","4.0","D","D","-"
"India","12.0","5.0","7.0","-"
"Laos","87.0","51.0","36.0","-"
"Mexico","81.0","49.0","32.0","-"
"Moldova","4.0","D","D","-"
"Nicaragua","10.0","5.0","5.0","-"
"Peru","7.0","D","D","-"
"Philippines","12.0","6.0","6.0","-"
"Romania","7.0","3.0","4.0","-"
"Thailand","28.0","11.0","17.0","-"
"United Kingdom","6.0","-","6.0","-"
"Vietnam","29.0","12.0","17.0","-"
"Other","46.0","27.0","19.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
