"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Killeen-Temple-Fort Hood, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","523.0","254.0","269.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","93.0","63.0","30.0","-"
"25 to 34 years","201.0","109.0","92.0","-"
"35 to 44 years","125.0","46.0","79.0","-"
"45 to 54 years","61.0","16.0","45.0","-"
"55 to 64 years","31.0","16.0","15.0","-"
"65 years and over","12.0","4.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","90.0","65.0","25.0","-"
"Married","387.0","171.0","216.0","-"
"Other","46.0","18.0","28.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","49.0","19.0","30.0","-"
"Service occupations","24.0","8.0","16.0","-"
"Sales and office occupations","21.0","3.0","18.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","D","D","-"
"Production, transportation, and material moving occupations","16.0","D","D","-"
"Military","119.0","86.0","33.0","-"
"No occupation/not working outside home","56.0","16.0","40.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","36.0","13.0","23.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","3.0","D","-"
"Unknown","228.0","104.0","124.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Colombia","13.0","5.0","8.0","-"
"Dominican Republic","10.0","D","D","-"
"El Salvador","8.0","5.0","3.0","-"
"Germany","43.0","10.0","33.0","-"
"Haiti","9.0","D","D","-"
"Honduras","7.0","4.0","3.0","-"
"India","12.0","7.0","5.0","-"
"Jamaica","26.0","17.0","9.0","-"
"Kenya","6.0","D","D","-"
"Korea, South","41.0","9.0","32.0","-"
"Mexico","107.0","65.0","42.0","-"
"Micronesia, Federated States of","6.0","D","D","-"
"Nicaragua","7.0","4.0","3.0","-"
"Nigeria","9.0","6.0","3.0","-"
"Pakistan","13.0","8.0","5.0","-"
"Panama","19.0","5.0","14.0","-"
"Peru","6.0","D","D","-"
"Philippines","50.0","16.0","34.0","-"
"Thailand","7.0","D","D","-"
"Vietnam","11.0","5.0","6.0","-"
"Other","113.0","60.0","53.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
