"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbia, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","167.0","72.0","95.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","14.0","6.0","8.0","-"
"25 to 34 years","33.0","13.0","20.0","-"
"35 to 44 years","48.0","23.0","25.0","-"
"45 to 54 years","41.0","19.0","22.0","-"
"55 to 64 years","18.0","5.0","13.0","-"
"65 years and over","13.0","6.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","14.0","8.0","-"
"Married","127.0","53.0","74.0","-"
"Other","18.0","5.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","35.0","16.0","19.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","33.0","11.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","21.0","7.0","14.0","-"
"Retirees","D","D","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","80.0","39.0","41.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Azerbaijan","3.0","D","D","-"
"Bosnia and Herzegovina","11.0","4.0","7.0","-"
"Cambodia","8.0","3.0","5.0","-"
"China","12.0","3.0","9.0","-"
"India","16.0","7.0","9.0","-"
"Iran","8.0","4.0","4.0","-"
"Iraq","6.0","3.0","3.0","-"
"Kenya","3.0","D","D","-"
"Korea, South","3.0","-","3.0","-"
"Mexico","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Peru","6.0","3.0","3.0","-"
"Philippines","5.0","D","D","-"
"Romania","4.0","D","D","-"
"Russia","4.0","D","D","-"
"Serbia and Montenegro","4.0","D","D","-"
"Soviet Union (former)","3.0","D","D","-"
"Taiwan","3.0","-","3.0","-"
"Ukraine","3.0","D","D","-"
"Vietnam","8.0","3.0","5.0","-"
"Other","50.0","25.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
