"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kankakee-Bradley, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","78.0","41.0","37.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","3.0","6.0","-"
"25 to 34 years","22.0","10.0","12.0","-"
"35 to 44 years","20.0","11.0","9.0","-"
"45 to 54 years","10.0","4.0","6.0","-"
"55 to 64 years","9.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","D","D","-"
"Married","62.0","33.0","29.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","13.0","9.0","4.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","-","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","41.0","17.0","24.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Chile","D","D","D","-"
"China","D","D","-","-"
"Congo, Democratic Republic of the","D","-","D","-"
"Ethiopia","D","D","-","-"
"Greece","D","D","D","-"
"Hong Kong","D","D","-","-"
"India","D","-","D","-"
"Jamaica","D","D","-","-"
"Jordan","D","-","D","-"
"Korea, South","D","D","D","-"
"Mexico","44.0","22.0","22.0","-"
"Nigeria","D","D","-","-"
"Philippines","9.0","3.0","6.0","-"
"Poland","5.0","D","D","-"
"Russia","D","D","-","-"
"Turks and Caicos Islands","D","D","-","-"
"Vietnam","3.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
