"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Oklahoma City, OK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1048.0","506.0","542.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","84.0","43.0","41.0","-"
"25 to 34 years","335.0","150.0","185.0","-"
"35 to 44 years","293.0","143.0","150.0","-"
"45 to 54 years","165.0","87.0","78.0","-"
"55 to 64 years","107.0","55.0","52.0","-"
"65 years and over","64.0","28.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","156.0","91.0","65.0","-"
"Married","755.0","354.0","401.0","-"
"Other","137.0","61.0","76.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","142.0","67.0","75.0","-"
"Service occupations","43.0","15.0","28.0","-"
"Sales and office occupations","42.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","80.0","49.0","31.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","140.0","51.0","89.0","-"
"Homemakers","28.0","-","28.0","-"
"Students or children","79.0","40.0","39.0","-"
"Retirees","13.0","4.0","9.0","-"
"Unemployed","20.0","7.0","13.0","-"
"Unknown","586.0","292.0","294.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","11.0","D","D","-"
"Canada","13.0","8.0","5.0","-"
"China","40.0","17.0","23.0","-"
"Colombia","14.0","4.0","10.0","-"
"El Salvador","15.0","9.0","6.0","-"
"Germany","11.0","D","D","-"
"Ghana","15.0","7.0","8.0","-"
"Guatemala","19.0","7.0","12.0","-"
"Honduras","9.0","D","D","-"
"India","83.0","43.0","40.0","-"
"Iran","38.0","23.0","15.0","-"
"Kenya","13.0","7.0","6.0","-"
"Mexico","200.0","109.0","91.0","-"
"Morocco","32.0","26.0","6.0","-"
"Nigeria","22.0","13.0","9.0","-"
"Pakistan","37.0","27.0","10.0","-"
"Peru","16.0","5.0","11.0","-"
"Philippines","45.0","13.0","32.0","-"
"Thailand","9.0","D","D","-"
"Vietnam","167.0","62.0","105.0","-"
"Other","236.0","108.0","128.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
