"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Salem, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","479.0","216.0","263.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","52.0","20.0","32.0","-"
"25 to 34 years","126.0","49.0","77.0","-"
"35 to 44 years","112.0","58.0","54.0","-"
"45 to 54 years","91.0","40.0","51.0","-"
"55 to 64 years","63.0","35.0","28.0","-"
"65 years and over","35.0","14.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","87.0","41.0","46.0","-"
"Married","341.0","156.0","185.0","-"
"Other","51.0","19.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","51.0","22.0","29.0","-"
"Service occupations","16.0","8.0","8.0","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","61.0","42.0","19.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","61.0","21.0","40.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","37.0","11.0","26.0","-"
"Retirees","7.0","D","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","261.0","107.0","154.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","4.0","D","D","-"
"Cambodia","4.0","D","D","-"
"Canada","15.0","9.0","6.0","-"
"China","24.0","6.0","18.0","-"
"El Salvador","11.0","5.0","6.0","-"
"Germany","4.0","D","D","-"
"Guatemala","4.0","D","D","-"
"India","13.0","6.0","7.0","-"
"Kazakhstan","4.0","D","D","-"
"Korea, South","6.0","D","D","-"
"Mexico","220.0","112.0","108.0","-"
"Moldova","11.0","4.0","7.0","-"
"Netherlands","4.0","D","D","-"
"Philippines","8.0","D","D","-"
"Russia","26.0","10.0","16.0","-"
"Soviet Union (former)","5.0","D","D","-"
"Thailand","5.0","D","D","-"
"Ukraine","31.0","12.0","19.0","-"
"United Kingdom","4.0","-","4.0","-"
"Vietnam","32.0","14.0","18.0","-"
"Other","44.0","19.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
