"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Monroe, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","26.0","26.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","16.0","7.0","9.0","-"
"35 to 44 years","15.0","6.0","9.0","-"
"45 to 54 years","7.0","D","D","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","42.0","22.0","20.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","7.0","4.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","29.0","13.0","16.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Brazil","D","-","D","-"
"Canada","D","D","-","-"
"China","4.0","D","D","-"
"Egypt","D","D","-","-"
"Guatemala","D","D","-","-"
"India","7.0","D","D","-"
"Iran","D","D","-","-"
"Jordan","D","D","D","-"
"Laos","D","-","D","-"
"Lithuania","D","D","-","-"
"Malaysia","D","D","-","-"
"Mexico","6.0","D","D","-"
"Nigeria","D","D","D","-"
"Pakistan","4.0","D","D","-"
"Philippines","D","D","D","-"
"South Africa","D","D","D","-"
"Syria","D","D","D","-"
"Vietnam","5.0","-","5.0","-"
"Yemen","D","D","-","-"
"Other","4.0","-","4.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
