"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Dallas-Fort Worth-Arlington, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","17423.0","8706.0","8717.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","1274.0","597.0","677.0","-"
"25 to 34 years","4701.0","2078.0","2623.0","-"
"35 to 44 years","5833.0","3088.0","2745.0","-"
"45 to 54 years","2836.0","1545.0","1291.0","-"
"55 to 64 years","1768.0","914.0","854.0","-"
"65 years and over","1011.0","484.0","527.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2942.0","1686.0","1256.0","-"
"Married","12433.0","6174.0","6259.0","-"
"Other","2045.0","845.0","1200.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3207.0","1748.0","1459.0","-"
"Service occupations","767.0","307.0","460.0","-"
"Sales and office occupations","950.0","413.0","537.0","-"
"Farming, fishing, and forestry occupations","10.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","175.0","D","D","-"
"Production, transportation, and material moving occupations","1271.0","855.0","416.0","-"
"Military","122.0","102.0","20.0","-"
"No occupation/not working outside home","2117.0","720.0","1397.0","-"
"Homemakers","402.0","15.0","387.0","-"
"Students or children","1290.0","540.0","750.0","-"
"Retirees","142.0","79.0","63.0","-"
"Unemployed","283.0","86.0","197.0","-"
"Unknown","8804.0","4388.0","4416.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","173.0","89.0","84.0","-"
"Brazil","149.0","57.0","92.0","-"
"Canada","223.0","120.0","103.0","-"
"China","535.0","264.0","271.0","-"
"Colombia","173.0","69.0","104.0","-"
"El Salvador","560.0","310.0","250.0","-"
"Ethiopia","424.0","230.0","194.0","-"
"Guatemala","154.0","71.0","83.0","-"
"India","2063.0","1037.0","1026.0","-"
"Iran","301.0","152.0","149.0","-"
"Iraq","165.0","87.0","78.0","-"
"Kenya","223.0","121.0","102.0","-"
"Korea, South","360.0","165.0","195.0","-"
"Mexico","4701.0","2496.0","2205.0","-"
"Nigeria","542.0","286.0","256.0","-"
"Pakistan","583.0","307.0","276.0","-"
"Philippines","438.0","153.0","285.0","-"
"Taiwan","197.0","79.0","118.0","-"
"United Kingdom","218.0","129.0","89.0","-"
"Vietnam","1271.0","517.0","754.0","-"
"Other","3954.0","1957.0","1997.0","-"
"Unknown","16.0","10.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
