"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Alamogordo, NM","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59.0","24.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","3.0","D","-"
"25 to 34 years","17.0","8.0","9.0","-"
"35 to 44 years","21.0","9.0","12.0","-"
"45 to 54 years","9.0","D","D","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","47.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","4.0","-","4.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","41.0","16.0","25.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","D","-","D","-"
"Bolivia","D","-","D","-"
"Canada","D","D","D","-"
"China","D","D","-","-"
"Colombia","D","-","D","-"
"Ecuador","D","-","D","-"
"Germany","4.0","D","D","-"
"India","D","D","-","-"
"Jamaica","D","D","-","-"
"Japan","D","-","D","-"
"Korea, South","D","-","D","-"
"Lebanon","D","D","-","-"
"Mexico","17.0","5.0","12.0","-"
"Namibia","D","D","-","-"
"Nepal","D","-","D","-"
"Netherlands","D","-","D","-"
"Panama","D","D","-","-"
"Philippines","10.0","3.0","7.0","-"
"Trinidad and Tobago","D","D","D","-"
"United Kingdom","D","D","D","-"
"Other","4.0","2.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
