"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Allentown-Bethlehem-Easton, PA-NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1488.0","738.0","750.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","144.0","80.0","64.0","-"
"25 to 34 years","390.0","184.0","206.0","-"
"35 to 44 years","459.0","227.0","232.0","-"
"45 to 54 years","251.0","141.0","110.0","-"
"55 to 64 years","147.0","62.0","85.0","-"
"65 years and over","97.0","44.0","53.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","294.0","171.0","123.0","-"
"Married","1044.0","515.0","529.0","-"
"Other","150.0","52.0","98.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","169.0","97.0","72.0","-"
"Service occupations","43.0","D","D","-"
"Sales and office occupations","50.0","18.0","32.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","9.0","D","D","-"
"Production, transportation, and material moving occupations","114.0","74.0","40.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","163.0","68.0","95.0","-"
"Homemakers","16.0","-","16.0","-"
"Students or children","106.0","50.0","56.0","-"
"Retirees","14.0","3.0","11.0","-"
"Unemployed","27.0","15.0","12.0","-"
"Unknown","936.0","455.0","481.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","22.0","11.0","11.0","-"
"China","45.0","26.0","19.0","-"
"Colombia","51.0","21.0","30.0","-"
"Dominican Republic","196.0","98.0","98.0","-"
"Ecuador","41.0","21.0","20.0","-"
"Egypt","35.0","20.0","15.0","-"
"El Salvador","19.0","9.0","10.0","-"
"India","198.0","108.0","90.0","-"
"Jamaica","43.0","21.0","22.0","-"
"Kenya","18.0","11.0","7.0","-"
"Lebanon","19.0","9.0","10.0","-"
"Mexico","28.0","17.0","11.0","-"
"Pakistan","35.0","20.0","15.0","-"
"Peru","30.0","15.0","15.0","-"
"Philippines","44.0","14.0","30.0","-"
"Poland","41.0","19.0","22.0","-"
"Syria","72.0","38.0","34.0","-"
"Ukraine","22.0","9.0","13.0","-"
"United Kingdom","19.0","13.0","6.0","-"
"Vietnam","70.0","28.0","42.0","-"
"Other","440.0","210.0","230.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
