"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Montserrat","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","87.0","40.0","47.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","D","D","-"
"25-34 years","18.0","9.0","9.0","-"
"35-44 years","24.0","12.0","12.0","-"
"45-54 years","17.0","9.0","8.0","-"
"55-64 years","16.0","7.0","9.0","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","13.0","18.0","-"
"Married","43.0","23.0","20.0","-"
"Other","13.0","4.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","-","-","-","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","D","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","D","-","-"
"Students or children","D","-","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","76.0","34.0","42.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","4.0","D","D","-"
"Connecticut","D","D","-","-"
"Florida","12.0","7.0","5.0","-"
"Georgia","D","D","D","-"
"Maryland","3.0","D","D","-"
"Massachusetts","16.0","10.0","6.0","-"
"New Jersey","3.0","D","D","-"
"New York","29.0","10.0","19.0","-"
"Pennsylvania","D","-","D","-"
"Texas","D","-","D","-"
"Virginia","3.0","D","D","-"
"Other","11.0","5.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
