"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Malawi","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","64.0","26.0","38.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","18.0","7.0","11.0","-"
"35-44 years","20.0","8.0","12.0","-"
"45-54 years","18.0","7.0","11.0","-"
"55-64 years","D","4.0","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","52.0","22.0","30.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","D","D","4.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","47.0","19.0","28.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","13.0","5.0","8.0","-"
"Connecticut","D","D","-","-"
"Florida","D","-","D","-"
"Georgia","8.0","5.0","3.0","-"
"Illinois","3.0","D","D","-"
"Maryland","4.0","D","D","-"
"Massachusetts","4.0","D","D","-"
"Minnesota","D","D","D","-"
"New Jersey","D","-","D","-"
"Oregon","D","D","-","-"
"Pennsylvania","D","-","D","-"
"Texas","6.0","D","D","-"
"Virginia","5.0","-","5.0","-"
"Washington","D","-","D","-"
"Other","11.0","3.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
