"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Kosovo","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","89.0","52.0","37.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","23.0","12.0","11.0","-"
"25-34 years","38.0","21.0","17.0","-"
"35-44 years","11.0","6.0","5.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","51.0","27.0","24.0","-"
"Other","D","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4.0","D","D","-"
"Service occupations","3.0","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","3.0","6.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","3.0","3.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","63.0","37.0","26.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","6.0","D","D","-"
"California","D","D","-","-"
"Colorado","4.0","D","D","-"
"Connecticut","D","D","D","-"
"Florida","D","D","D","-"
"Georgia","9.0","6.0","3.0","-"
"Illinois","5.0","D","D","-"
"Maryland","D","D","-","-"
"Michigan","7.0","3.0","4.0","-"
"New Jersey","4.0","D","D","-"
"New York","12.0","8.0","4.0","-"
"Ohio","D","D","-","-"
"Oregon","4.0","D","D","-"
"Pennsylvania","3.0","3.0","-","-"
"Texas","10.0","4.0","6.0","-"
"Virginia","5.0","D","D","-"
"Other","12.0","6.0","6.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
