"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Netherlands Antilles","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","43.0","17.0","26.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","14.0","5.0","9.0","-"
"35-44 years","10.0","3.0","7.0","-"
"45-54 years","13.0","6.0","7.0","-"
"55-64 years","D","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","3.0","9.0","-"
"Married","25.0","14.0","11.0","-"
"Other","6.0","-","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","D","D","-","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","-","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","33.0","13.0","20.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","D","D","-","-"
"Connecticut","D","D","-","-"
"Florida","10.0","3.0","7.0","-"
"Georgia","3.0","-","3.0","-"
"Illinois","D","-","D","-"
"Maryland","3.0","D","D","-"
"Nevada","D","-","D","-"
"New Jersey","5.0","D","D","-"
"New York","9.0","4.0","5.0","-"
"Pennsylvania","D","D","-","-"
"Texas","D","-","D","-"
"Virginia","D","D","-","-"
"Other","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
