"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Suriname","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","202.0","92.0","110.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","31.0","13.0","18.0","-"
"25-34 years","60.0","26.0","34.0","-"
"35-44 years","52.0","26.0","26.0","-"
"45-54 years","37.0","17.0","20.0","-"
"55-64 years","10.0","3.0","7.0","-"
"65 years and over","12.0","7.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","56.0","31.0","25.0","-"
"Married","119.0","54.0","65.0","-"
"Other","26.0","7.0","19.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","18.0","9.0","9.0","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","8.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","17.0","6.0","11.0","-"
"Homemakers","D","-","D","-"
"Students or children","11.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","153.0","71.0","82.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","10.0","5.0","5.0","-"
"Connecticut","D","-","D","-"
"Florida","72.0","37.0","35.0","-"
"Georgia","6.0","D","D","-"
"Illinois","3.0","D","D","-"
"Maryland","4.0","D","D","-"
"Michigan","D","D","-","-"
"Minnesota","D","-","D","-"
"Nevada","D","D","-","-"
"New Jersey","14.0","6.0","8.0","-"
"New York","51.0","22.0","29.0","-"
"Oregon","D","-","D","-"
"Pennsylvania","7.0","D","D","-"
"Texas","9.0","6.0","3.0","-"
"Virginia","6.0","D","D","-"
"Other","13.0","6.0","7.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
