"Persons Naturalized During Fiscal Year 2003","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: U.S. Armed Services Posts","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","D","D","D","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","D","D","D","-"
"35-44 years","-","-","-","-"
"45-54 years","-","-","-","-"
"55-64 years","-","-","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","-","-","-","-"
"Other","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","-","-","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","-","-","-","-"
"Military","D","D","D","-"
"No occupation","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Guyana","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
